id,date,text
113472884874740859,2024-11-13T00:46:54.618Z,"I am pleased to announce that the Great Elon Musk, working in conjunction with American Patriot Vivek Ramaswamy, will lead the Department of Government Efficiency ('DOGE"")…."
113472909832088634,2024-11-13T00:53:15.441Z,"I am pleased to announce that the Governor and former Congresswoman from South Dakota, Kristi Noem, will be appointed to serve as the Secretary of the Department of Homeland Security (DHS). Kristi has been very strong on Border Security. She was the first Governor to send National Guard Soldiers to help Texas fight the Biden Border Crisis, and they were sent a total of eight times. She will work closely with ""Border Czar"" Tom Homan to secure the Border, and will guarantee that our American Homeland is secure from our adversaries…"
113474006438054604,2024-11-13T05:32:08.316Z,Thank you — So beautiful!!!
113477474873356403,2024-11-13T20:14:12.437Z,"Congratulations to Senator John Thune, the Newly Elected Senate Majority Leader. He moves quickly, and will do an outstanding job. I look forward to working with him, and Senators John Barrasso (Senate Majority Whip), Tom Cotton (Senate Republican Conference Chairman), Shelley Moore Capito (Senate Republican Policy Committee Chairman), James Lankford (Republican Conference Vice Chairman), and Tim Scott (National Republican Senatorial Committee Chairman) to, MAKE AMERICA GREAT AGAIN!"
113477515639625474,2024-11-13T20:24:34.485Z,"…Matt will root out the systemic corruption at DOJ, and return the Department to its true mission of fighting Crime, and upholding our Democracy and Constitution. We must have Honesty, Integrity, and Transparency at DOJ. Under Matt’s leadership, all Americans will be proud of the Department of Justice once again."
113477516524300359,2024-11-13T20:24:47.980Z,"It is my Great Honor to announce that Congressman Matt Gaetz, of Florida, is hereby nominated to be The Attorney General of the United States. Matt is a deeply gifted and tenacious attorney, trained at the William & Mary College of Law, who has distinguished himself in Congress through his focus on achieving desperately needed reform at the Department of Justice. Few issues in America are more important than ending the partisan Weaponization of our Justice System. Matt will end Weaponized Government, protect our Borders, dismantle Criminal Organizations and restore Americans’ badly-shattered Faith and Confidence in the Justice Department. On the House Judiciary Committee, which performs oversight of DOJ, Matt played a key role in defeating the Russia, Russia, Russia Hoax, and exposing alarming and systemic Government Corruption and Weaponization. He is a Champion for the Constitution and the Rule of Law…"
113482854385986466,2024-11-14T19:02:17.292Z,"I respect Jamie Dimon, of JPMorgan Chase, greatly, but he will not be invited to be a part of the Trump Administration. I thank Jamie for his outstanding service to our Country!"
113483366471340943,2024-11-14T21:12:31.088Z,"I am thrilled to announce Robert F. Kennedy Jr. as The United States Secretary of Health and Human Services (HHS). For too long, Americans have been crushed by the industrial food complex and drug companies who have engaged in deception, misinformation, and disinformation when it comes to Public Health. The Safety and Health of all Americans is the most important role of any Administration, and HHS will play a big role in helping ensure that everybody will be protected from harmful chemicals, pollutants, pesticides, pharmaceutical products, and food additives that have contributed to the overwhelming Health Crisis in this Country. Mr. Kennedy will restore these Agencies to the traditions of Gold Standard Scientific Research, and beacons of Transparency, to end the Chronic Disease epidemic, and to Make America Great and Healthy Again!"
113483513301208163,2024-11-14T21:49:51.534Z,"I am pleased to announce that Jay Clayton, of New York, the Chairman of the U.S. Securities and Exchange Commission during my first term, where he did an incredible job, is hereby nominated to be the U.S. Attorney for the Southern District of New York. Jay is a highly respected business leader, counsel, and public servant. Jay received Engineering and Law degrees from the University of Pennsylvania, and an Economics degree from the University of Cambridge. Before chairing the SEC, Jay was a partner at Sullivan & Cromwell, and served on the Management Committee. He is currently a Senior Policy Advisor to Sullivan & Cromwell, a Board Member of several public and private companies, and an Adjunct Professor at the Wharton Business School, and the Carey Law School at the University of Pennsylvania. Jay is going to be a strong Fighter for the Truth as we, Make America Great Again."
113494361040947055,2024-11-16T19:48:34.907Z,"Nicole Reinoso has my Complete and Total Endorsement for Doral City Council (Seat 3). Working with Doral’s wonderful Mayor, Christi Fraga, Nicole will help Grow the Economy, Create GREAT Jobs, and Deliver the American Dream. Doral Residents, vote for Nicole Reinoso - She will not let you down!"
113496370056022076,2024-11-17T04:19:30.046Z,THANK YOU TO THE GREAT DANA WHITE AND #UFC309!
113500487850838306,2024-11-17T21:46:42.607Z,"A totally Fake poll that caused great distrust and uncertainty at a very critical time. She knew exactly what she was doing. Thank you to the GREAT PEOPLE OF IOWA for giving me such a record breaking vote, despite possible ELECTION FRAUD by Ann Selzer and the now discredited “newspaper” for which she works. An investigation is fully called for!"
113500969830444760,2024-11-17T23:49:17.035Z,"Great job on FoxNews today by GOPAC CHAIRMAN David Avella. A clear and concise statement of what the Republican Party must do in order to maintain its GREAT MOMENTUM coming off one of the most successful Republican Elections in history. It will all get done, and more!!!"
113501682012809641,2024-11-18T02:50:24.077Z,"We’re coming up on the five year anniversary of Covid, and if you recall, under President Trump’s leadership, we had incredible public health policies. President Trump’s unparalleled creation of Operation Warp Speed was one like we’ve never seen before! Dr. Janette Neishewat, FoxNews"
113501715034827064,2024-11-18T02:58:47.948Z,What a great week this has been. Perhaps the most successful Election results in Republican Party history! MAKE AMERICA GREAT AGAIN. Thank you!!!
113503147512627904,2024-11-18T09:03:05.830Z,"Great job by Senator Markwayne Mullen, of the Great State of Oklahoma, in a wonderful interview with Trey Gowdy on FoxNews. I love Oklahoma, where I was the only person to win all 77 out of 77 districts. I did it 3 consecutive times. Ronald Reagan was second in winning 56 districts. Markwayne, a great fighter, is taking really good care of that very Special State - And I’m there watching over it. MAKE AMERICA GREAT AGAIN!"
113509282320746119,2024-11-19T11:03:15.569Z,"“The American people spoke last week when they elected Donald Trump by such a big margin, they flipped the Senate, and they kept a Republican majority in the House. They WANT accountability."" James Comer"
113509291961744326,2024-11-19T11:05:42.678Z,"“The coalition President Trump has assembled, like Elon Musk, Robert Kennedy, Tulsi Gabbard — these are people that span the political spectrum, are willing to put differences aside, realize we have serious problems, and work together to solve them.”"
113509298247934085,2024-11-19T11:07:18.598Z,"Thank you, Sylvester Stallone!"
113509313119316302,2024-11-19T11:11:05.520Z,“CHANGE IS COMING”
113509346733380453,2024-11-19T11:19:38.427Z,MAKE AMERICA GREAT AGAIN!
113511062676650050,2024-11-19T18:36:01.647Z,“TRUMP DANCE SWEEPS THE NATION”
113511105007070916,2024-11-19T18:46:47.558Z,The Democrats are trying to stack the Courts with Radical Left Judges on their way out the door. Republican Senators need to Show Up and Hold the Line — No more Judges confirmed before Inauguration Day!
113511203861994575,2024-11-19T19:11:55.965Z,“THE ‘SILENT TRUMP VOTER’ ROARS BACK”
113511261882831751,2024-11-19T19:26:41.288Z,"The Democrats are trying to rig the U.S. Senate Election in Pennsylvania. Such a disgrace. The Election was WON, conclusively, by David McCormick!"
113511262976019287,2024-11-19T19:26:57.969Z,"I’m heading to the Great State of Texas to watch the launch of the largest object ever to be elevated, not only to Space, but simply by lifting off the ground. Good luck to Elon Musk and the Great Patriots involved in this incredible project!"
113513230800737457,2024-11-20T03:47:24.595Z,“TRUMP ADMIN TAKES SHAPE”
113513246791858346,2024-11-20T03:51:28.597Z,“IT’S AN INSULT TO JUSTICE”
113516491668013442,2024-11-20T17:36:41.480Z,"This is what the Radical Left Lunatics do to people. They dirty them up, they destroy them, and then they spit them out. They are trying that right now with some great American Patriots who are only trying to fix the mess that the Democrats have made of our Country. WE WILL WIN!!! MAGA"
113516525402212824,2024-11-20T17:45:16.219Z,"JUSTICE FOR LAKEN RILEY! The Illegal who killed our beloved Laken Riley was just found GUILTY on all counts for his horrific crimes. Although the pain and heartbreak will last forever, hopefully this can help bring some peace and closure to her wonderful family who fought for Justice, and to ensure that other families don’t have to go through what they have. We love you, Laken, and our hearts will always be with you. It is time to secure our Border, and remove these criminals and thugs from our Country, so nothing like this can happen again!"
113516618080692655,2024-11-20T18:08:50.382Z,"Coming Soon! The Limited Edition “45” Guitar. Only 1,300 of each Acoustic and Electric Guitars MADE — Some personally signed!"
113516725512330586,2024-11-20T18:36:09.661Z,"Congratulations, Elon!"
113516968142292237,2024-11-20T19:37:51.897Z,REPUBLICANS MUST KILL THIS BILL!
113522181118234752,2024-11-21T17:43:35.598Z,"I greatly appreciate the recent efforts of Matt Gaetz in seeking approval to be Attorney General. He was doing very well but, at the same time, did not want to be a distraction for the Administration, for which he has much respect. Matt has a wonderful future, and I look forward to watching all of the great things he will do!"
113523536267976149,2024-11-21T23:28:13.542Z,"I am proud to announce former Attorney General of the Great State of Florida, Pam Bondi, as our next Attorney General of the United States. Pam was a prosecutor for nearly 20 years, where she was very tough on Violent Criminals, and made the streets safe for Florida Families. Then, as Florida’s first female Attorney General, she worked to stop the trafficking of deadly drugs, and reduce the tragedy of Fentanyl Overdose Deaths, which have destroyed many families across our Country. She did such an incredible job, that I asked her to serve on our Opioid and Drug Abuse Commission during my first Term — We saved many lives!For too long, the partisan Department of Justice has been weaponized against me and other Republicans - Not anymore. Pam will refocus the DOJ to its intended purpose of fighting Crime, and Making America Safe Again. I have known Pam for many years — She is smart and tough, and is an AMERICA FIRST Fighter, who will do a terrific job as Attorney General!"
113529338208908362,2024-11-23T00:03:44.134Z,"I am very pleased to nominate Russell Thurlow Vought, from the Great State of Virginia, as the Director of the United States Office of Management and Budget (OMB). He did an excellent job serving in this role in my First Term - We cut four Regulations for every new Regulation, and it was a Great Success! Russ graduated with a B.A. from Wheaton College, and received his J.D. from the Washington University School of Law. Russ has spent many years working in Public Policy in Washington, D.C., and is an aggressive cost cutter and deregulator who will help us implement our America First Agenda across all Agencies. Russ knows exactly how to dismantle the Deep State and end Weaponized Government, and he will help us return Self Governance to the People. We will restore fiscal sanity to our Nation, and unleash the American People to new levels of Prosperity and Ingenuity. I look forward to working with you again, Russ. Congratulations. Together, we will Make America Great Again!"
113534190029345867,2024-11-23T20:37:37.039Z,"I am hearing that America First Patriot Randy Fine is considering launching his Campaign for Congress in Florida's 6th Congressional District! A Harvard Educated, Successful Businessman, and Highly Respected State Legislator, Randy has been an incredible Voice for MAGA, and the Great People of Florida. In Congress, Randy will be an INCREDIBLE Fighter who will work tirelessly with me to Stop Inflation, Grow our Economy, Secure the Border, Champion our Military/Vets, Restore American Energy DOMINANCE, Protect our always under siege Second Amendment, and Restore PEACE THROUGH STRENGTH. Should he decide to enter this Race, Randy Fine has my Complete and Total Endorsement. RUN, RANDY, RUN!"
